time,T_out,RH_out,T_in,RH_in,Q_m3h
2023-01-22 21:00:00+00:00,-17.32,84.96,3.41,33.42,131.0
2023-01-22 22:00:00+00:00,-17.68,81.58,3.41,32.83,131.0
2023-01-22 23:00:00+00:00,-18.02,73.36,3.4,31.83,131.0
2023-01-23 00:00:00+00:00,-18.27,67.3,-0.8,27.42,860.0
2023-01-23 01:00:00+00:00,-16.68,54.13,-0.5,25.28,860.0
2023-01-23 02:00:00+00:00,-13.08,38.88,0.26,23.29,860.0
2023-01-23 03:00:00+00:00,-10.59,28.87,0.78,21.15,860.0
2023-01-23 04:00:00+00:00,-8.76,21.71,1.17,19.05,860.0
2023-01-23 05:00:00+00:00,-7.43,17.21,1.45,17.49,860.0
2023-01-23 06:00:00+00:00,-6.67,15.31,1.61,16.8,860.0
2023-01-23 07:00:00+00:00,-6.49,14.68,1.64,16.54,860.0
2023-01-23 08:00:00+00:00,-6.94,16.07,1.52,17.1,860.0
2023-01-23 09:00:00+00:00,-8.33,16.77,1.19,17.02,860.0
2023-01-23 10:00:00+00:00,-11.83,23.49,3.3,22.38,131.0
2023-01-23 11:00:00+00:00,-13.45,25.03,3.26,25.05,131.0
2023-01-23 12:00:00+00:00,-13.28,20.39,3.28,25.47,131.0
2023-01-23 13:00:00+00:00,-13.02,17.14,3.32,25.28,131.0
2023-01-23 14:00:00+00:00,-12.92,14.92,3.34,24.97,131.0
2023-01-23 15:00:00+00:00,-12.86,13.47,3.36,24.7,131.0
2023-01-23 16:00:00+00:00,-12.62,12.5,3.39,24.5,131.0
2023-01-23 17:00:00+00:00,-12.45,11.65,3.41,24.34,131.0
2023-01-23 18:00:00+00:00,-11.83,11.02,3.45,24.23,131.0
2023-01-23 19:00:00+00:00,-12.4,11.6,3.44,24.26,131.0
2023-01-23 20:00:00+00:00,-13.46,13.48,3.41,24.43,131.0
2023-01-23 21:00:00+00:00,-15.51,16.28,3.33,24.65,131.0
2023-01-23 22:00:00+00:00,-16.84,18.43,3.28,24.8,131.0
2023-01-23 23:00:00+00:00,-17.62,20.88,3.25,24.97,131.0
2023-01-24 00:00:00+00:00,-17.75,22.2,-0.81,16.64,860.0
2023-01-24 01:00:00+00:00,-15.64,21.7,-0.4,16.77,860.0
2023-01-24 02:00:00+00:00,-12.39,19.34,0.29,16.86,860.0
2023-01-24 03:00:00+00:00,-10.53,19.09,0.67,17.33,860.0
2023-01-24 04:00:00+00:00,-8.9,17.93,1.01,17.39,860.0
2023-01-24 05:00:00+00:00,-7.34,16.03,1.34,17.02,860.0
2023-01-24 06:00:00+00:00,-6.41,14.77,1.54,16.68,860.0
2023-01-24 07:00:00+00:00,-5.95,14.9,1.63,16.89,860.0
2023-01-24 08:00:00+00:00,-6.22,15.99,1.56,17.38,860.0
2023-01-24 09:00:00+00:00,-7.97,17.75,1.15,17.67,860.0
2023-01-24 10:00:00+00:00,-11.52,23.72,3.17,22.73,131.0
2023-01-24 11:00:00+00:00,-13.5,28.4,3.1,25.57,131.0
2023-01-24 12:00:00+00:00,-14.31,30.59,3.09,26.64,131.0
2023-01-24 13:00:00+00:00,-14.81,31.22,3.09,26.99,131.0
2023-01-24 14:00:00+00:00,-15.09,31.21,3.09,27.05,131.0
2023-01-24 15:00:00+00:00,-15.35,31.95,3.09,27.09,131.0
2023-01-24 16:00:00+00:00,-15.72,32.18,3.09,27.05,131.0
2023-01-24 17:00:00+00:00,-15.94,32.83,3.09,27.06,131.0
2023-01-24 18:00:00+00:00,-15.91,31.84,3.11,26.96,131.0
2023-01-24 19:00:00+00:00,-15.52,30.7,3.13,26.88,131.0
2023-01-24 20:00:00+00:00,-15.04,29.36,3.16,26.81,131.0
2023-01-24 21:00:00+00:00,-15.3,30.91,3.16,26.9,131.0
2023-01-24 22:00:00+00:00,-15.78,34.08,3.15,27.15,131.0
2023-01-24 23:00:00+00:00,-15.92,35.43,3.15,27.32,131.0
2023-01-25 00:00:00+00:00,-15.83,36.02,-0.51,21.12,860.0
2023-01-25 01:00:00+00:00,-13.98,31.85,-0.15,20.61,860.0
2023-01-25 02:00:00+00:00,-11.36,29.8,0.4,21.25,860.0
2023-01-25 03:00:00+00:00,-10.1,26.66,0.65,20.71,860.0
2023-01-25 04:00:00+00:00,-9.22,26.6,0.82,21.17,860.0
2023-01-25 05:00:00+00:00,-7.98,25.58,1.08,21.41,860.0
2023-01-25 06:00:00+00:00,-6.82,24.66,1.32,21.64,860.0
2023-01-25 07:00:00+00:00,-6.75,25.29,1.33,22.02,860.0
2023-01-25 08:00:00+00:00,-7.48,27.8,1.15,22.83,860.0
2023-01-25 09:00:00+00:00,-8.9,31.04,0.81,23.43,860.0
2023-01-25 10:00:00+00:00,-11.58,37.63,2.99,26.28,131.0
2023-01-25 11:00:00+00:00,-13.23,43.02,2.95,28.62,131.0
2023-01-25 12:00:00+00:00,-13.82,43.96,2.94,29.34,131.0
2023-01-25 13:00:00+00:00,-13.7,42.79,2.97,29.49,131.0
2023-01-25 14:00:00+00:00,-13.51,42.09,2.99,29.51,131.0
2023-01-25 15:00:00+00:00,-13.52,42.86,3.01,29.61,131.0
2023-01-25 16:00:00+00:00,-14.71,47.83,2.97,29.82,131.0
2023-01-25 17:00:00+00:00,-15.26,51.18,2.96,30.03,131.0
2023-01-25 18:00:00+00:00,-15.42,52.81,2.96,30.19,131.0
2023-01-25 19:00:00+00:00,-15.33,52.39,2.98,30.23,131.0
2023-01-25 20:00:00+00:00,-15.29,53.06,2.99,30.33,131.0
2023-01-25 21:00:00+00:00,-15.38,52.66,2.99,30.29,131.0
2023-01-25 22:00:00+00:00,-15.58,53.67,2.99,30.31,131.0
2023-01-25 23:00:00+00:00,-15.55,53.55,3.0,30.3,131.0
2023-01-26 00:00:00+00:00,-15.71,53.5,-0.62,26.42,860.0
2023-01-26 01:00:00+00:00,-14.21,47.37,-0.33,25.66,860.0
2023-01-26 02:00:00+00:00,-10.4,35.75,0.49,24.38,860.0
2023-01-26 03:00:00+00:00,-8.16,31.12,0.96,23.99,860.0
2023-01-26 04:00:00+00:00,-6.55,28.22,1.31,23.72,860.0
2023-01-26 05:00:00+00:00,-5.47,26.06,1.54,23.33,860.0
2023-01-26 06:00:00+00:00,-4.93,24.88,1.66,23.04,860.0
2023-01-26 07:00:00+00:00,-4.88,24.44,1.66,22.83,860.0
2023-01-26 08:00:00+00:00,-5.28,25.99,1.56,23.44,860.0
2023-01-26 09:00:00+00:00,-6.22,28.57,1.34,24.19,860.0
2023-01-26 10:00:00+00:00,-8.3,36.5,3.05,27.79,131.0
2023-01-26 11:00:00+00:00,-8.83,40.14,3.05,30.41,131.0
2023-01-26 12:00:00+00:00,-9.49,43.56,3.04,31.6,131.0
2023-01-26 13:00:00+00:00,-9.51,43.64,3.06,32.01,131.0
2023-01-26 14:00:00+00:00,-9.16,42.79,3.09,32.16,131.0
2023-01-26 15:00:00+00:00,-9.24,42.59,3.1,32.15,131.0
2023-01-26 16:00:00+00:00,-9.48,41.48,3.11,31.88,131.0
2023-01-26 17:00:00+00:00,-9.67,39.62,3.12,31.42,131.0
2023-01-26 18:00:00+00:00,-9.88,37.76,3.12,30.9,131.0
2023-01-26 19:00:00+00:00,-10.43,36.93,3.11,30.4,131.0
2023-01-26 20:00:00+00:00,-11.0,35.99,3.09,29.91,131.0
2023-01-26 21:00:00+00:00,-11.19,34.28,3.09,29.43,131.0
2023-01-26 22:00:00+00:00,-11.46,34.53,3.09,29.21,131.0
2023-01-26 23:00:00+00:00,-12.19,36.9,3.07,29.23,131.0
2023-01-27 00:00:00+00:00,-12.85,39.18,-0.03,24.06,860.0
2023-01-27 01:00:00+00:00,-11.99,36.26,0.12,23.48,860.0
2023-01-27 02:00:00+00:00,-9.12,32.44,0.73,23.92,860.0
2023-01-27 03:00:00+00:00,-6.86,30.19,1.22,24.52,860.0
2023-01-27 04:00:00+00:00,-5.58,29.51,1.49,25.16,860.0
2023-01-27 05:00:00+00:00,-4.8,28.24,1.65,25.08,860.0
2023-01-27 06:00:00+00:00,-4.47,27.76,1.72,25.08,860.0
2023-01-27 07:00:00+00:00,-4.39,27.24,1.73,24.85,860.0
2023-01-27 08:00:00+00:00,-4.63,27.81,1.67,25.0,860.0
2023-01-27 09:00:00+00:00,-5.45,28.79,1.47,24.94,860.0
2023-01-27 10:00:00+00:00,-7.62,34.33,3.02,28.04,131.0
2023-01-27 11:00:00+00:00,-9.1,37.19,2.98,29.97,131.0
2023-01-27 12:00:00+00:00,-10.59,41.36,2.93,30.72,131.0
2023-01-27 13:00:00+00:00,-11.38,43.21,2.91,30.92,131.0
2023-01-27 14:00:00+00:00,-11.97,44.32,2.9,30.9,131.0
2023-01-27 15:00:00+00:00,-12.6,45.57,2.88,30.81,131.0
2023-01-27 16:00:00+00:00,-13.11,47.02,2.87,30.76,131.0
2023-01-27 17:00:00+00:00,-13.59,47.65,2.86,30.64,131.0
2023-01-27 18:00:00+00:00,-14.2,48.08,2.84,30.43,131.0
2023-01-27 19:00:00+00:00,-14.65,48.52,2.83,30.23,131.0
2023-01-27 20:00:00+00:00,-14.82,49.28,2.82,30.18,131.0
2023-01-27 21:00:00+00:00,-14.79,51.55,2.83,30.39,131.0
2023-01-27 22:00:00+00:00,-14.68,55.01,2.84,30.87,131.0
2023-01-27 23:00:00+00:00,-14.49,56.41,2.85,31.25,131.0
2023-01-28 00:00:00+00:00,-14.28,56.09,-0.45,28.7,860.0
2023-01-28 01:00:00+00:00,-12.31,47.53,-0.06,27.54,860.0
2023-01-28 02:00:00+00:00,-7.98,35.41,0.89,26.31,860.0
2023-01-28 03:00:00+00:00,-5.7,29.78,1.38,25.33,860.0
2023-01-28 04:00:00+00:00,-3.91,26.48,1.78,24.83,860.0
2023-01-28 05:00:00+00:00,-2.75,24.55,2.03,24.5,860.0
2023-01-28 06:00:00+00:00,-1.83,22.71,2.24,23.96,860.0
2023-01-28 07:00:00+00:00,-1.62,22.55,2.29,23.99,860.0
2023-01-28 08:00:00+00:00,-2.11,23.76,2.18,24.45,860.0
2023-01-28 09:00:00+00:00,-3.51,26.45,1.86,25.12,860.0
2023-01-28 10:00:00+00:00,-6.03,31.7,3.03,28.46,131.0
2023-01-28 11:00:00+00:00,-6.55,31.23,3.03,30.05,131.0
2023-01-28 12:00:00+00:00,-7.01,32.5,3.02,30.69,131.0
2023-01-28 13:00:00+00:00,-7.3,32.9,3.03,30.87,131.0
2023-01-28 14:00:00+00:00,-7.45,33.31,3.03,30.94,131.0
2023-01-28 15:00:00+00:00,-7.62,32.95,3.04,30.84,131.0
2023-01-28 16:00:00+00:00,-7.89,32.85,3.04,30.68,131.0
2023-01-28 17:00:00+00:00,-8.05,31.53,3.04,30.34,131.0
2023-01-28 18:00:00+00:00,-7.81,29.15,3.06,29.88,131.0
2023-01-28 19:00:00+00:00,-6.56,24.59,3.12,29.23,131.0
2023-01-28 20:00:00+00:00,-5.08,20.96,3.2,28.67,131.0
2023-01-28 21:00:00+00:00,-5.16,21.43,3.2,28.59,131.0
2023-01-28 22:00:00+00:00,-8.15,28.18,3.09,29.06,131.0
2023-01-28 23:00:00+00:00,-9.56,31.4,3.03,29.28,131.0
2023-01-29 00:00:00+00:00,-8.86,28.58,0.76,22.57,860.0
2023-01-29 01:00:00+00:00,-7.24,26.02,1.09,22.22,860.0
2023-01-29 02:00:00+00:00,-3.48,24.46,1.92,23.81,860.0
2023-01-29 03:00:00+00:00,0.98,18.68,2.93,22.87,860.0
2023-01-29 04:00:00+00:00,3.46,14.78,3.5,21.12,860.0
2023-01-29 05:00:00+00:00,4.89,12.89,3.84,20.12,860.0
2023-01-29 06:00:00+00:00,5.48,12.21,4.0,19.73,860.0
2023-01-29 07:00:00+00:00,5.09,12.7,3.93,19.99,860.0
2023-01-29 08:00:00+00:00,3.86,14.17,3.67,20.7,860.0
2023-01-29 09:00:00+00:00,1.28,21.23,3.09,24.95,860.0
2023-01-29 10:00:00+00:00,-1.19,23.03,3.42,28.69,131.0
2023-01-29 11:00:00+00:00,-1.36,20.41,3.43,29.47,131.0
2023-01-29 12:00:00+00:00,-0.78,18.29,3.46,29.33,131.0
2023-01-29 13:00:00+00:00,-0.83,18.13,3.46,29.24,131.0
2023-01-29 14:00:00+00:00,-1.11,18.31,3.46,29.18,131.0
2023-01-29 15:00:00+00:00,-1.0,17.66,3.47,29.0,131.0
2023-01-29 16:00:00+00:00,-0.82,16.21,3.49,28.58,131.0
2023-01-29 17:00:00+00:00,-1.25,16.05,3.48,28.29,131.0
2023-01-29 18:00:00+00:00,-3.95,19.23,3.37,28.35,131.0
2023-01-29 19:00:00+00:00,-6.97,24.92,3.24,28.72,131.0
2023-01-29 20:00:00+00:00,-7.95,26.72,3.2,28.84,131.0
2023-01-29 21:00:00+00:00,-8.52,27.63,3.17,28.86,131.0
2023-01-29 22:00:00+00:00,-9.13,29.16,3.14,28.94,131.0
2023-01-29 23:00:00+00:00,-9.31,29.15,3.13,28.91,131.0
2023-01-30 00:00:00+00:00,-9.46,29.05,0.69,22.34,860.0
2023-01-30 01:00:00+00:00,-7.54,25.79,1.09,21.86,860.0
2023-01-30 02:00:00+00:00,-3.74,21.61,1.92,21.86,860.0
2023-01-30 03:00:00+00:00,-1.0,16.7,2.53,20.21,860.0
2023-01-30 04:00:00+00:00,0.86,15.27,2.94,20.08,860.0
2023-01-30 05:00:00+00:00,1.44,15.24,3.08,20.36,860.0
2023-01-30 06:00:00+00:00,1.14,16.18,3.01,20.94,860.0
2023-01-30 07:00:00+00:00,0.61,17.24,2.9,21.47,860.0
2023-01-30 08:00:00+00:00,0.31,17.61,2.83,21.58,860.0
2023-01-30 09:00:00+00:00,-0.74,19.14,2.59,22.07,860.0
2023-01-30 10:00:00+00:00,-2.99,25.9,3.28,27.56,131.0
2023-01-30 11:00:00+00:00,-3.97,26.29,3.25,29.65,131.0
2023-01-30 12:00:00+00:00,-2.58,22.82,3.31,30.0,131.0
2023-01-30 13:00:00+00:00,-2.24,22.68,3.34,30.24,131.0
2023-01-30 14:00:00+00:00,-2.4,23.5,3.34,30.48,131.0
2023-01-30 15:00:00+00:00,-2.62,23.11,3.34,30.4,131.0
2023-01-30 16:00:00+00:00,-2.62,22.84,3.34,30.29,131.0
2023-01-30 17:00:00+00:00,-2.45,22.25,3.35,30.16,131.0
2023-01-30 18:00:00+00:00,-2.62,22.55,3.35,30.14,131.0
2023-01-30 19:00:00+00:00,-3.33,23.94,3.33,30.24,131.0
2023-01-30 20:00:00+00:00,-4.55,26.56,3.28,30.46,131.0
2023-01-30 21:00:00+00:00,-6.91,32.95,3.18,30.96,131.0
2023-01-30 22:00:00+00:00,-9.28,41.58,3.08,31.65,131.0
2023-01-30 23:00:00+00:00,-10.71,47.85,3.01,32.16,131.0
2023-01-31 00:00:00+00:00,-11.35,50.18,0.21,29.53,860.0
2023-01-31 01:00:00+00:00,-9.74,43.52,0.53,28.36,860.0
2023-01-31 02:00:00+00:00,-8.29,37.89,0.81,27.23,860.0
2023-01-31 03:00:00+00:00,-7.09,33.74,1.05,26.3,860.0
2023-01-31 04:00:00+00:00,-5.76,30.43,1.33,25.68,860.0
2023-01-31 05:00:00+00:00,-4.32,27.84,1.64,25.38,860.0
2023-01-31 06:00:00+00:00,-3.1,26.8,1.9,25.73,860.0
2023-01-31 07:00:00+00:00,-2.38,26.83,2.05,26.36,860.0
2023-01-31 08:00:00+00:00,-2.53,28.53,2.01,27.36,860.0
2023-01-31 09:00:00+00:00,-3.49,30.95,1.79,28.04,860.0
2023-01-31 10:00:00+00:00,-5.91,38.08,2.93,30.81,131.0
2023-01-31 11:00:00+00:00,-6.76,39.06,2.91,32.34,131.0
2023-01-31 12:00:00+00:00,-7.24,40.32,2.9,32.89,131.0
2023-01-31 13:00:00+00:00,-7.21,40.21,2.91,33.06,131.0
2023-01-31 14:00:00+00:00,-6.83,38.9,2.94,33.04,131.0
2023-01-31 15:00:00+00:00,-6.88,39.06,2.94,33.05,131.0
2023-01-31 16:00:00+00:00,-7.2,40.12,2.94,33.11,131.0
2023-01-31 17:00:00+00:00,-7.01,39.43,2.95,33.07,131.0
2023-01-31 18:00:00+00:00,-6.27,36.95,2.99,32.91,131.0
2023-01-31 19:00:00+00:00,-5.98,36.39,3.01,32.89,131.0
2023-01-31 20:00:00+00:00,-6.42,37.79,2.99,32.98,131.0
2023-01-31 21:00:00+00:00,-6.97,40.03,2.98,33.17,131.0
2023-01-31 22:00:00+00:00,-7.33,41.33,2.96,33.3,131.0
2023-01-31 23:00:00+00:00,-8.24,44.78,2.93,33.51,131.0
2023-02-01 00:00:00+00:00,-9.62,51.11,0.46,32.03,860.0
2023-02-01 01:00:00+00:00,-8.73,49.14,0.62,32.16,860.0
2023-02-01 02:00:00+00:00,-4.64,37.11,1.51,30.62,860.0
2023-02-01 03:00:00+00:00,-3.19,33.4,1.83,29.93,860.0
2023-02-01 04:00:00+00:00,-3.21,34.61,1.81,30.69,860.0
2023-02-01 05:00:00+00:00,-3.21,35.45,1.8,31.24,860.0
2023-02-01 06:00:00+00:00,-2.61,33.97,1.92,30.97,860.0
2023-02-01 07:00:00+00:00,-2.31,33.4,1.99,30.93,860.0
2023-02-01 08:00:00+00:00,-2.7,34.53,1.89,31.26,860.0
2023-02-01 09:00:00+00:00,-3.5,36.66,1.7,31.74,860.0
2023-02-01 10:00:00+00:00,-5.41,42.47,2.85,33.25,131.0
2023-02-01 11:00:00+00:00,-7.13,48.09,2.79,34.8,131.0
2023-02-01 12:00:00+00:00,-8.08,51.36,2.76,35.35,131.0
2023-02-01 13:00:00+00:00,-8.47,52.21,2.75,35.44,131.0
2023-02-01 14:00:00+00:00,-8.41,50.97,2.76,35.28,131.0
2023-02-01 15:00:00+00:00,-8.23,48.78,2.77,34.95,131.0
2023-02-01 16:00:00+00:00,-7.98,46.38,2.79,34.55,131.0
2023-02-01 17:00:00+00:00,-7.67,43.82,2.8,34.11,131.0
2023-02-01 18:00:00+00:00,-7.35,41.76,2.82,33.74,131.0
2023-02-01 19:00:00+00:00,-6.77,39.28,2.85,33.42,131.0
2023-02-01 20:00:00+00:00,-6.39,37.22,2.87,33.1,131.0
2023-02-01 21:00:00+00:00,-6.35,36.33,2.88,32.84,131.0
2023-02-01 22:00:00+00:00,-6.09,36.62,2.9,32.91,131.0
2023-02-01 23:00:00+00:00,-5.61,36.57,2.92,33.14,131.0
2023-02-02 00:00:00+00:00,-5.3,36.67,1.35,29.79,860.0
2023-02-02 01:00:00+00:00,-4.2,35.29,1.57,30.07,860.0
2023-02-02 02:00:00+00:00,-1.81,30.41,2.1,29.43,860.0
2023-02-02 03:00:00+00:00,1.07,23.0,2.75,26.65,860.0
2023-02-02 04:00:00+00:00,2.12,20.77,2.99,25.66,860.0
2023-02-02 05:00:00+00:00,2.43,21.05,3.07,26.13,860.0
2023-02-02 06:00:00+00:00,2.39,21.85,3.07,26.77,860.0
2023-02-02 07:00:00+00:00,1.75,23.26,2.93,27.39,860.0
2023-02-02 08:00:00+00:00,0.89,25.17,2.74,28.15,860.0
2023-02-02 09:00:00+00:00,-0.08,27.48,2.52,29.01,860.0
2023-02-02 10:00:00+00:00,-2.5,33.61,3.03,32.32,131.0
2023-02-02 11:00:00+00:00,-4.05,36.46,2.97,33.77,131.0
2023-02-02 12:00:00+00:00,-4.62,37.62,2.95,34.21,131.0
2023-02-02 13:00:00+00:00,-4.96,38.37,2.94,34.35,131.0
2023-02-02 14:00:00+00:00,-5.22,38.87,2.93,34.36,131.0
2023-02-02 15:00:00+00:00,-5.02,37.85,2.94,34.24,131.0
2023-02-02 16:00:00+00:00,-4.13,34.75,2.98,33.94,131.0
2023-02-02 17:00:00+00:00,-3.27,31.72,3.02,33.55,131.0
2023-02-02 18:00:00+00:00,-2.85,30.05,3.04,33.21,131.0
2023-02-02 19:00:00+00:00,-3.32,30.11,3.03,32.92,131.0
2023-02-02 20:00:00+00:00,-4.19,30.85,2.99,32.61,131.0
2023-02-02 21:00:00+00:00,-4.12,28.8,3.0,32.04,131.0
2023-02-02 22:00:00+00:00,-3.65,26.78,3.02,31.54,131.0
2023-02-02 23:00:00+00:00,-3.42,25.97,3.03,31.27,131.0
2023-02-03 00:00:00+00:00,-3.54,26.24,1.76,25.21,860.0
2023-02-03 01:00:00+00:00,-2.69,26.34,1.93,25.84,860.0
2023-02-03 02:00:00+00:00,-0.03,26.16,2.52,28.03,860.0
2023-02-03 03:00:00+00:00,3.53,22.98,3.33,28.79,860.0
2023-02-03 04:00:00+00:00,5.7,15.95,3.83,23.9,860.0
2023-02-03 05:00:00+00:00,6.79,15.61,4.1,24.24,860.0
2023-02-03 06:00:00+00:00,6.67,16.01,4.09,24.56,860.0
2023-02-03 07:00:00+00:00,6.01,17.05,3.96,25.13,860.0
2023-02-03 08:00:00+00:00,4.56,19.66,3.64,26.52,860.0
2023-02-03 09:00:00+00:00,2.78,26.24,3.25,30.77,860.0
2023-02-03 10:00:00+00:00,0.75,27.23,3.27,33.16,131.0
2023-02-03 11:00:00+00:00,-0.23,28.18,3.23,33.85,131.0
2023-02-03 12:00:00+00:00,0.4,26.41,3.26,33.83,131.0
2023-02-03 13:00:00+00:00,1.29,24.35,3.3,33.6,131.0
2023-02-03 14:00:00+00:00,1.36,23.42,3.3,33.27,131.0
2023-02-03 15:00:00+00:00,0.37,23.85,3.26,32.88,131.0
2023-02-03 16:00:00+00:00,-0.87,25.38,3.21,32.66,131.0
2023-02-03 17:00:00+00:00,-1.67,26.88,3.17,32.62,131.0
2023-02-03 18:00:00+00:00,-1.3,26.79,3.19,32.71,131.0
2023-02-03 19:00:00+00:00,-1.18,26.77,3.19,32.8,131.0
2023-02-03 20:00:00+00:00,-1.02,26.4,3.2,32.8,131.0
2023-02-03 21:00:00+00:00,-1.15,26.43,3.19,32.76,131.0
2023-02-03 22:00:00+00:00,-1.54,26.31,3.18,32.55,131.0
2023-02-03 23:00:00+00:00,-1.59,25.43,3.17,32.21,131.0
2023-02-04 00:00:00+00:00,-1.57,24.66,2.25,25.66,860.0
2023-02-04 01:00:00+00:00,-0.78,22.87,2.42,24.92,860.0
2023-02-04 02:00:00+00:00,0.96,19.8,2.8,23.89,860.0
2023-02-04 03:00:00+00:00,3.16,17.09,3.3,23.13,860.0
2023-02-04 04:00:00+00:00,4.45,15.93,3.6,22.91,860.0
2023-02-04 05:00:00+00:00,4.05,17.04,3.51,23.67,860.0
2023-02-04 06:00:00+00:00,3.54,18.68,3.4,24.8,860.0
2023-02-04 07:00:00+00:00,3.58,18.97,3.42,25.1,860.0
2023-02-04 08:00:00+00:00,3.0,20.11,3.29,25.66,860.0
2023-02-04 09:00:00+00:00,1.47,23.42,2.94,27.17,860.0
2023-02-04 10:00:00+00:00,-2.09,33.35,3.13,31.99,131.0
2023-02-04 11:00:00+00:00,-3.32,35.0,3.08,33.65,131.0
2023-02-04 12:00:00+00:00,-3.58,35.5,3.06,34.2,131.0
2023-02-04 13:00:00+00:00,-3.51,35.01,3.06,34.31,131.0
2023-02-04 14:00:00+00:00,-3.39,34.95,3.06,34.4,131.0
2023-02-04 15:00:00+00:00,-3.55,35.43,3.05,34.47,131.0
2023-02-04 16:00:00+00:00,-4.32,36.9,3.02,34.45,131.0
2023-02-04 17:00:00+00:00,-4.91,38.5,2.99,34.48,131.0
2023-02-04 18:00:00+00:00,-5.68,40.79,2.95,34.56,131.0
2023-02-04 19:00:00+00:00,-6.03,41.3,2.93,34.5,131.0
2023-02-04 20:00:00+00:00,-5.67,40.02,2.94,34.39,131.0
2023-02-04 21:00:00+00:00,-5.47,39.67,2.95,34.39,131.0
2023-02-04 22:00:00+00:00,-5.57,40.72,2.94,34.56,131.0
2023-02-04 23:00:00+00:00,-5.87,42.9,2.92,34.91,131.0
2023-02-05 00:00:00+00:00,-6.32,46.89,1.12,34.19,860.0
2023-02-05 01:00:00+00:00,-5.6,47.27,1.24,35.32,860.0
2023-02-05 02:00:00+00:00,-3.79,43.53,1.63,35.65,860.0
2023-02-05 03:00:00+00:00,-1.94,38.02,2.03,34.58,860.0
2023-02-05 04:00:00+00:00,-0.37,33.81,2.37,33.58,860.0
2023-02-05 05:00:00+00:00,0.58,31.84,2.58,33.23,860.0
2023-02-05 06:00:00+00:00,0.94,31.41,2.66,33.33,860.0
2023-02-05 07:00:00+00:00,1.17,30.89,2.71,33.19,860.0
2023-02-05 08:00:00+00:00,1.1,31.45,2.7,33.55,860.0
2023-02-05 09:00:00+00:00,0.38,34.21,2.53,34.83,860.0
2023-02-05 10:00:00+00:00,-2.06,42.0,2.94,36.93,131.0
2023-02-05 11:00:00+00:00,-3.1,45.28,2.9,38.16,131.0
2023-02-05 12:00:00+00:00,-3.12,45.36,2.9,38.56,131.0
2023-02-05 13:00:00+00:00,-3.36,45.69,2.89,38.63,131.0
2023-02-05 14:00:00+00:00,-3.81,46.83,2.87,38.61,131.0
2023-02-05 15:00:00+00:00,-4.16,47.9,2.86,38.6,131.0
2023-02-05 16:00:00+00:00,-4.3,47.51,2.85,38.4,131.0
2023-02-05 17:00:00+00:00,-3.97,45.27,2.87,38.03,131.0
2023-02-05 18:00:00+00:00,-3.26,41.76,2.9,37.52,131.0
2023-02-05 19:00:00+00:00,-2.48,38.3,2.93,36.96,131.0
2023-02-05 20:00:00+00:00,-2.24,36.47,2.94,36.46,131.0
2023-02-05 21:00:00+00:00,-2.47,35.54,2.93,35.92,131.0
2023-02-05 22:00:00+00:00,-2.6,34.01,2.93,35.27,131.0
2023-02-05 23:00:00+00:00,-2.65,32.23,2.93,34.55,131.0
2023-02-06 00:00:00+00:00,-2.83,30.22,1.81,28.51,860.0
2023-02-06 01:00:00+00:00,-1.86,27.86,2.01,27.75,860.0
2023-02-06 02:00:00+00:00,1.69,26.94,2.8,30.52,860.0
2023-02-06 03:00:00+00:00,5.26,16.26,3.62,24.05,860.0
2023-02-06 04:00:00+00:00,7.47,14.08,4.14,23.18,860.0
2023-02-06 05:00:00+00:00,8.79,12.27,4.46,21.92,860.0
2023-02-06 06:00:00+00:00,9.25,11.54,4.59,21.28,860.0
2023-02-06 07:00:00+00:00,8.87,12.19,4.53,21.8,860.0
2023-02-06 08:00:00+00:00,7.69,14.23,4.28,23.37,860.0
2023-02-06 09:00:00+00:00,4.31,25.68,3.53,32.0,860.0
2023-02-06 10:00:00+00:00,0.09,29.94,3.17,34.42,131.0
2023-02-06 11:00:00+00:00,-1.27,30.58,3.1,34.51,131.0
2023-02-06 12:00:00+00:00,-0.44,26.96,3.13,33.87,131.0
2023-02-06 13:00:00+00:00,1.57,21.26,3.21,32.73,131.0
2023-02-06 14:00:00+00:00,3.36,17.33,3.29,31.67,131.0
2023-02-06 15:00:00+00:00,3.5,15.97,3.29,30.88,131.0
2023-02-06 16:00:00+00:00,2.19,18.26,3.24,31.0,131.0
2023-02-06 17:00:00+00:00,0.9,20.23,3.18,31.21,131.0
2023-02-06 18:00:00+00:00,0.28,20.51,3.15,31.12,131.0
2023-02-06 19:00:00+00:00,-0.81,23.33,3.1,31.51,131.0
2023-02-06 20:00:00+00:00,-2.05,30.05,3.04,32.94,131.0
2023-02-06 21:00:00+00:00,-3.16,37.61,2.99,34.76,131.0
2023-02-06 22:00:00+00:00,-4.51,43.83,2.92,36.05,131.0
2023-02-06 23:00:00+00:00,-5.18,46.49,2.89,36.65,131.0
2023-02-07 00:00:00+00:00,-6.23,59.89,1.08,41.33,860.0
2023-02-07 01:00:00+00:00,-5.74,66.06,1.16,45.62,860.0
2023-02-07 02:00:00+00:00,-4.33,60.51,1.44,45.26,860.0
2023-02-07 03:00:00+00:00,-3.05,54.88,1.71,44.22,860.0
2023-02-07 04:00:00+00:00,-2.2,51.08,1.88,43.28,860.0
